FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregate (NOTE_DATA_TYPE_AGGR),NOTE_VALUATION,Valuation (NOTE_VALUATION),NOTE_ADJUSTMENT,Adjustment (NOTE_ADJUSTMENT),NOTE_EDITION,Edition (NOTE_EDITION),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2006-Q3,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2006-Q4,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2007-Q1,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2007-Q2,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2007-Q3,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2007-Q4,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2008-Q1,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2008-Q2,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2008-Q3,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2008-Q4,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2009-Q1,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2009-Q2,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2009-Q3,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2009-Q4,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2010-Q1,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2010-Q2,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2010-Q3,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2010-Q4,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2011-Q1,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2011-Q2,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
Q,Quarterly,IT,Italy,B1GQ_1,OUTPUT APPROACH,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2011-Q3,..,t,Title for the grouping,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,,,,
